index,instance_name,seed,c,w,n,wmin,wmax,lb,gurobi_n_bins,gurobi_bin_for_item,gurobi_runtime,bin_filling,AL_QA_min_eigenvalue,AL_QA_eigenval_prob,AL_QA_yi,AL_QA_xij,AL_QA_runtime,AL_QA_assignment,AL_QA_real_weights_sum,AL_QA_placed_weights_sum,AL_QA_used_items,AL_QA_feasible,AL_QA_reason,AL_QA_penalties_dict_delta,AL_QA_penalties_dict_theta,AL_QA_penalties_dict_lmbd,AL_QA_penalties_dict_rho,AL_QA_penalties_dict_gamma,AL_QA_runtime_metrics_qpu_sampling_time,AL_QA_runtime_metrics_qpu_anneal_time_per_sample,AL_QA_runtime_metrics_qpu_readout_time_per_sample,AL_QA_runtime_metrics_qpu_access_time,AL_QA_runtime_metrics_qpu_access_overhead_time,AL_QA_runtime_metrics_qpu_programming_time,AL_QA_runtime_metrics_qpu_delay_time_per_sample,AL_QA_runtime_metrics_total_post_processing_time,AL_QA_runtime_metrics_post_processing_overhead_time,AL_QA_cbf,AL_QA_logiqu,AL_QA_physiqu,AL_QA_qubo_time,AL_QA_chain_strength_sample,AL_QA_chain_strength_method
30,bpp_9_10,90,10,"[8, 5, 4, 9, 9, 5, 4, 4, 5]",9,4,9,6,6.000000,"[5, 2, 7, 8, 4, 3, 7, 2, 3]",1678.482000,"{5: 8, 2: 9, 7: 8, 8: 9, 4: 9, 3: 10}",0.233500,0.001000,"['8', '6', '7', '4', '0', '1']","['8', '6', '7', '4', '0', '1']",135340.000000,"[('0', 10), ('1', 9), ('4', 8), ('6', 9), ('7', 8), ('8', 9)]",53,53,"[1, 5, 7, 8, 2, 6, 4, 0, 3]",True,[],0.150000,2,0.138900,0.027800,1,135340.000000,20.000000,94.800000,151103.170000,3232.830000,15763.170000,20.540000,2131.000000,2131.000000,0.011111,90,555,2904.653549,4.767380,uniform_torque_compensation
31,bpp_10_10,90,10,"[8, 6, 8, 7, 7, 9, 8, 6, 8, 9]",10,6,9,8,10.000000,"[9, 2, 1, 7, 0, 5, 6, 3, 4, 8]",1393.836000,"{9: 8, 2: 6, 1: 8, 7: 7, 0: 7, 5: 9, 6: 8, 3: 6, 4: 8, 8: 9}",1.444000,0.001000,"['8', '6', '7', '4', '0', '1', '3', '9', '5']","['8', '6', '7', '4', '0', '1', '3', '9', '5']",240400.000000,"[('0', 8), ('1', 15), ('3', 8), ('4', 7), ('5', 7), ('6', 9), ('7', 8), ('8', 6), ('9', 8)]",76,76,"[0, 1, 9, 8, 3, 4, 5, 2, 7, 6]",False,['Some bins are overfilled; '],0.150000,2,0.075800,0.015200,1,240400.000000,20.000000,199.860000,256164.770000,4901.230000,15764.770000,20.540000,3066.000000,3066.000000,0.009091,110,780,7256.031036,4.702430,uniform_torque_compensation
32,bpp_3_10,510,10,"[5, 7, 6]",3,5,7,2,3.000000,"[2, 0, 1]",413.189000,"{2: 5, 0: 7, 1: 6}",0.250000,0.096774,"['0', '1', '2']","['0', '1', '2']",154480.000000,"[('0', 5), ('1', 6), ('2', 7)]",18,18,"[0, 2, 1]",True,[],0.150000,2,0.100000,0.020000,1,154480.000000,20.000000,113.940000,170242.770000,1239.230000,15762.770000,20.540000,2007.000000,2007.000000,0.000000,12,16,222.444534,2.361084,uniform_torque_compensation
33,bpp_4_10,510,10,"[6, 8, 5, 4]",4,4,8,3,3.000000,"[0, 1, 2, 0]",775.898000,"{0: 10, 1: 8, 2: 5}",0.061500,0.003802,"['0', '1', '3']","['0', '1', '3']",114380.000000,"[('0', 9), ('1', 6), ('3', 8)]",23,23,"[2, 3, 0, 1]",True,[],0.150000,2,0.138900,0.027800,1,114380.000000,20.000000,73.840000,130142.770000,1456.230000,15762.770000,20.540000,773.000000,773.000000,0.000000,20,36,395.059586,3.083345,uniform_torque_compensation
34,bpp_5_10,510,10,"[6, 9, 4, 8, 4]",5,4,9,4,4.000000,"[0, 3, 4, 2, 0]",881.152000,"{0: 10, 3: 9, 4: 4, 2: 8}",0.044900,0.007344,"['0', '1', '3', '2']","['0', '1', '3', '2']",183760.000000,"[('0', 8), ('1', 8), ('2', 9), ('3', 6)]",31,31,"[2, 4, 3, 1, 0]",True,[],0.150000,2,0.138900,0.027800,1,183760.000000,20.000000,143.220000,199523.170000,2934.830000,15763.170000,20.540000,2496.000000,2496.000000,0.000000,30,69,627.279282,3.629058,uniform_torque_compensation
35,bpp_6_10,510,10,"[4, 5, 8, 9, 8, 6]",6,4,9,4,5.000000,"[5, 2, 0, 4, 1, 5]",981.898000,"{5: 10, 2: 5, 0: 8, 4: 9, 1: 8}",0.083800,0.001001,"['4', '0', '1', '2', '5']","['4', '0', '1', '2', '5']",164100.000000,"[('0', 8), ('1', 8), ('2', 9), ('4', 6), ('5', 9)]",40,40,"[2, 4, 0, 1, 5, 3]",True,[],0.150000,2,0.138900,0.027800,1,164100.000000,20.000000,123.560000,179866.370000,3472.630000,15766.370000,20.540000,3210.000000,3210.000000,0.000000,42,133,1004.934311,4.136123,uniform_torque_compensation
36,bpp_7_10,510,10,"[8, 6, 8, 4, 9, 9, 8]",7,4,9,6,6.000000,"[5, 0, 6, 0, 1, 3, 4]",866.446000,"{5: 8, 0: 10, 6: 8, 1: 9, 3: 9, 4: 8}",0.178000,0.001000,"['6', '4', '0', '1', '3', '2']","['6', '4', '0', '1', '3', '2']",130820.000000,"[('0', 9), ('1', 8), ('2', 9), ('3', 8), ('4', 8), ('6', 10)]",52,52,"[5, 6, 4, 2, 0, 1, 3]",True,[],0.150000,2,0.138900,0.027800,1,130820.000000,20.000000,90.280000,146584.370000,3858.630000,15764.370000,20.540000,1441.000000,1441.000000,0.000000,56,240,1415.967941,4.806308,uniform_torque_compensation
37,bpp_8_10,510,10,"[8, 9, 7, 8, 4, 4, 8, 5]",8,4,9,6,7.000000,"[6, 0, 4, 3, 1, 5, 7, 1]",1034.928000,"{6: 8, 0: 9, 4: 7, 3: 8, 1: 9, 5: 4, 7: 8}",0.328900,0.001000,"['7', '4', '0', '1', '3', '2', '5']","['7', '4', '0', '1', '3', '2', '5']",144780.000000,"[('0', 8), ('1', 4), ('2', 9), ('3', 9), ('4', 8), ('5', 8), ('7', 7)]",53,53,"[0, 4, 1, 5, 7, 3, 6, 2]",True,[],0.150000,2,0.138900,0.027800,1,144780.000000,20.000000,104.240000,160544.770000,2559.230000,15764.770000,20.540000,4653.000000,4653.000000,0.000000,72,397,3937.959671,4.770485,uniform_torque_compensation
38,bpp_9_10,510,10,"[5, 9, 9, 8, 6, 7, 4, 9, 5]",9,4,9,7,7.000000,"[5, 6, 0, 8, 7, 1, 7, 2, 5]",2001.253000,"{5: 10, 6: 9, 0: 9, 8: 8, 7: 10, 1: 7, 2: 9}",0.312200,0.001000,"['8', '7', '4', '0', '1', '3', '2', '5']","['8', '7', '4', '0', '1', '3', '2', '5']",196300.000000,"[('0', 7), ('1', 9), ('2', 9), ('3', 6), ('4', 9), ('5', 9), ('7', 5), ('8', 8)]",62,62,"[5, 0, 6, 2, 4, 7, 1, 8, 3]",True,[],0.150000,2,0.138900,0.027800,1,196300.000000,20.000000,155.760000,212069.170000,3617.830000,15769.170000,20.540000,4351.000000,4351.000000,0.022222,90,559,4400.014877,5.183230,uniform_torque_compensation
39,bpp_10_10,510,10,"[9, 5, 9, 4, 7, 8, 6, 4, 5, 8]",10,4,9,7,8.000000,"[5, 0, 9, 3, 6, 2, 3, 4, 0, 8]",2978.087000,"{5: 9, 0: 10, 9: 9, 3: 10, 6: 7, 2: 8, 4: 4, 8: 8}",2.051300,0.001000,"['7', '4', '0', '3', '2', '9', '5']","['7', '4', '0', '3', '2', '9', '5']",222860.000000,"[('0', 15), ('2', 9), ('3', 11), ('4', 9), ('5', 8), ('7', 8), ('9', 5)]",65,65,"[4, 9, 0, 1, 6, 2, 3, 7, 5, 8]",False,['Some bins are overfilled; '],0.150000,2,0.138900,0.027800,1,222860.000000,20.000000,182.320000,238623.970000,3408.030000,15763.970000,20.540000,5177.000000,5177.000000,0.009091,110,776,3943.204880,5.275622,uniform_torque_compensation
