index,instance_name,seed,c,w,n,wmin,wmax,lb,gurobi_n_bins,gurobi_bin_for_item,gurobi_runtime,bin_filling,AL_QA_min_eigenvalue,AL_QA_eigenval_prob,AL_QA_yi,AL_QA_xij,AL_QA_runtime,AL_QA_assignment,AL_QA_real_weights_sum,AL_QA_placed_weights_sum,AL_QA_used_items,AL_QA_feasible,AL_QA_reason,AL_QA_penalties_dict_delta,AL_QA_penalties_dict_theta,AL_QA_penalties_dict_lmbd,AL_QA_penalties_dict_rho,AL_QA_penalties_dict_gamma,AL_QA_runtime_metrics_qpu_sampling_time,AL_QA_runtime_metrics_qpu_anneal_time_per_sample,AL_QA_runtime_metrics_qpu_readout_time_per_sample,AL_QA_runtime_metrics_qpu_access_time,AL_QA_runtime_metrics_qpu_access_overhead_time,AL_QA_runtime_metrics_qpu_programming_time,AL_QA_runtime_metrics_qpu_delay_time_per_sample,AL_QA_runtime_metrics_total_post_processing_time,AL_QA_runtime_metrics_post_processing_overhead_time,AL_QA_cbf,AL_QA_logiqu,AL_QA_physiqu,AL_QA_qubo_time,AL_QA_chain_strength_sample,AL_QA_chain_strength_method
10,bpp_5_10,42,10,"[8, 5, 4, 7, 9]",5,4,9,4,4.000000,"[1, 0, 0, 4, 3]",723.734000,"{1: 8, 0: 9, 4: 7, 3: 9}",0.044700,0.002077,"['2', '0', '3', '4']","['2', '0', '3', '4']",199620.000000,"[('0', 7), ('2', 9), ('3', 9), ('4', 8)]",33,33,"[3, 1, 2, 4, 0]",True,[],0.150000,2,0.138900,0.027800,1,199620.000000,20.000000,159.080000,215384.770000,1963.230000,15764.770000,20.540000,1029.000000,1029.000000,0.000000,30,76,640.392303,6.752350,scaled
11,bpp_6_10,42,10,"[8, 8, 8, 8, 7, 4]",6,4,8,5,6.000000,"[5, 2, 0, 4, 1, 3]",555.624000,"{5: 8, 2: 8, 0: 8, 4: 8, 1: 7, 3: 4}",0.234500,0.002000,"['1', '5', '3', '2', '4', '0']","['1', '5', '3', '2', '4', '0']",118240.000000,"[('0', 8), ('1', 8), ('2', 8), ('3', 4), ('4', 7), ('5', 8)]",43,43,"[2, 0, 3, 5, 4, 1]",True,[],0.150000,2,0.138900,0.027800,1,118240.000000,20.000000,77.700000,134005.570000,2834.430000,15765.570000,20.540000,4364.000000,4364.000000,0.000000,42,142,1044.988632,8.475200,scaled
12,bpp_7_10,42,10,"[9, 6, 7, 6, 5, 9, 8]",7,5,9,5,7.000000,"[0, 2, 6, 4, 3, 5, 1]",1123.206000,"{0: 9, 2: 6, 6: 7, 4: 6, 3: 5, 5: 9, 1: 8}",0.490000,0.001000,"['1', '5', '3', '6', '2', '4', '0']","['1', '5', '3', '6', '2', '4', '0']",194060.000000,"[('0', 6), ('1', 9), ('2', 7), ('3', 9), ('4', 6), ('5', 5), ('6', 8)]",50,50,"[1, 0, 2, 5, 3, 4, 6]",True,[],0.150000,2,0.100000,0.020000,1,194060.000000,20.000000,153.520000,209826.370000,1404.630000,15766.370000,20.540000,1732.000000,1732.000000,0.000000,56,228,2597.808838,9.300000,scaled
13,bpp_8_10,42,10,"[7, 6, 8, 7, 6, 6, 5, 4]",8,4,8,5,7.000000,"[6, 0, 4, 3, 1, 5, 7, 0]",5233.203000,"{6: 7, 0: 10, 4: 8, 3: 7, 1: 6, 5: 6, 7: 5}",3.178400,0.001000,"['1', '5', '3', '2', '4', '7']","['1', '5', '3', '2', '4', '7']",131560.000000,"[('1', 10), ('2', 7), ('3', 12), ('4', 8), ('5', 7), ('7', 12)]",49,56,"[5, 7, 3, 0, 6, 2, 3, 1, 4]",False,"['real_weights_sum:49 != placed_weights_sum:56; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.150000,2,0.138900,0.027800,1,131560.000000,20.000000,91.020000,147324.370000,2370.630000,15764.370000,20.540000,5203.000000,5203.000000,0.000000,72,357,4228.115082,11.142400,scaled
14,bpp_9_10,42,10,"[7, 9, 4, 9, 8, 5, 7, 4, 8]",9,4,9,7,8.000000,"[2, 7, 6, 1, 5, 8, 0, 8, 3]",1334.268000,"{2: 7, 7: 9, 6: 4, 1: 9, 5: 8, 8: 9, 0: 7, 3: 8}",9.996400,0.001000,"['5', '3', '2', '4', '7', '8', '0']","['5', '3', '2', '4', '7', '8', '0']",226400.000000,"[('0', 12), ('2', 4), ('3', 13), ('4', 8), ('5', 9), ('7', 4), ('8', 8)]",61,58,"[5, 6, 7, 1, 2, 8, 1, 2, 4]",False,"['real_weights_sum:61 != placed_weights_sum:58; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.150000,2,0.138900,0.027800,1,226400.000000,20.000000,185.860000,242164.370000,3132.630000,15764.370000,20.540000,3889.000000,3889.000000,0.000000,90,656,5574.941635,14.255150,scaled
15,bpp_10_10,42,10,"[8, 6, 4, 9, 6, 9, 8, 8, 8, 5]",10,4,9,8,9.000000,"[9, 2, 1, 7, 0, 5, 6, 3, 4, 1]",3509.721000,"{9: 8, 2: 6, 1: 9, 7: 9, 0: 6, 5: 9, 6: 8, 3: 8, 4: 8}",12.464800,0.001000,"['1', '5', '3', '9', '6', '2', '4', '7', '0']","['1', '5', '3', '9', '6', '2', '4', '7', '0']",200120.000000,"[('0', 17), ('1', 9), ('2', 6), ('3', 17), ('4', 8), ('5', 10), ('6', 5), ('7', 14), ('9', 8)]",71,94,"[5, 6, 5, 1, 3, 6, 0, 1, 2, 9, 4, 7, 8]",False,"['real_weights_sum:71 != placed_weights_sum:94; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.150000,2,0.138900,0.027800,1,200120.000000,20.000000,159.580000,215887.170000,4810.830000,15767.170000,20.540000,3609.000000,3609.000000,0.000000,110,865,11016.368866,16.506150,scaled
16,bpp_3_10,123,10,"[4, 8, 7]",3,4,8,2,3.000000,"[2, 0, 1]",425.869000,"{2: 4, 0: 8, 1: 7}",0.284300,0.090909,"['1', '2', '0']","['1', '2', '0']",115620.000000,"[('0', 8), ('1', 7), ('2', 4)]",19,19,"[1, 2, 0]",True,[],0.150000,2,0.138900,0.027800,1,115620.000000,20.000000,75.080000,131385.170000,754.830000,15765.170000,20.540000,609.000000,609.000000,0.000000,12,15,233.173370,2.806400,scaled
17,bpp_4_10,123,10,"[4, 9, 5, 5]",4,4,9,3,3.000000,"[2, 0, 2, 3]",482.174000,"{2: 9, 0: 9, 3: 5}",0.228300,0.005764,"['1', '0', '3']","['1', '0', '3']",174660.000000,"[('0', 9), ('1', 5), ('3', 9)]",23,23,"[1, 2, 0, 3]",True,[],0.150000,2,0.138900,0.027800,1,174660.000000,20.000000,134.120000,190424.770000,1441.230000,15764.770000,20.540000,2121.000000,2121.000000,0.000000,20,32,457.286835,4.501350,scaled
18,bpp_5_10,123,10,"[5, 6, 5, 6, 8]",5,5,8,3,4.000000,"[0, 4, 0, 3, 2]",591.214000,"{0: 10, 4: 6, 3: 6, 2: 8}",0.320000,0.007592,"['1', '2', '3', '4']","['1', '2', '3', '4']",154260.000000,"[('1', 8), ('2', 10), ('3', 6), ('4', 6)]",30,30,"[4, 0, 2, 3, 1]",True,[],0.150000,2,0.100000,0.020000,1,154260.000000,20.000000,113.720000,170023.970000,1749.030000,15763.970000,20.540000,1862.000000,1862.000000,0.000000,30,69,1174.688339,5.250000,scaled
19,bpp_6_10,123,10,"[6, 9, 6, 5, 8, 8]",6,5,9,5,6.000000,"[5, 2, 0, 4, 1, 3]",533.951000,"{5: 6, 2: 9, 0: 6, 4: 5, 1: 8, 3: 8}",0.420000,0.002000,"['1', '5', '3', '2', '4', '0']","['1', '5', '3', '2', '4', '0']",133760.000000,"[('0', 6), ('1', 8), ('2', 6), ('3', 9), ('4', 8), ('5', 5)]",42,42,"[2, 4, 0, 1, 5, 3]",True,[],0.150000,2,0.100000,0.020000,1,133760.000000,20.000000,93.220000,149525.170000,1518.830000,15765.170000,20.540000,2107.000000,2107.000000,0.000000,42,127,1018.762589,7.580000,scaled
20,bpp_7_10,123,10,"[9, 9, 4, 7, 5, 5, 5]",7,4,9,5,5.000000,"[4, 2, 1, 3, 5, 5, 1]",1426.605000,"{4: 9, 2: 9, 1: 9, 3: 7, 5: 10}",1.362200,0.001000,"['5', '3', '6', '2', '0']","['5', '3', '6', '2', '0']",165900.000000,"[('0', 9), ('2', 14), ('3', 5), ('5', 7), ('6', 9)]",44,44,"[2, 4, 0, 5, 6, 3, 1]",False,['Some bins are overfilled; '],0.150000,2,0.138900,0.027800,1,165900.000000,20.000000,125.360000,181663.570000,1627.430000,15763.570000,20.540000,1046.000000,1046.000000,0.000000,56,225,1477.003098,10.128450,scaled
21,bpp_8_10,123,10,"[8, 8, 5, 6, 8, 4, 7, 6]",8,4,8,6,7.000000,"[6, 0, 4, 3, 1, 5, 7, 5]",1573.804000,"{6: 8, 0: 8, 4: 5, 3: 6, 1: 8, 5: 10, 7: 7}",3.567400,0.001000,"['1', '3', '6', '2', '4', '0']","['1', '3', '6', '2', '4', '0']",201240.000000,"[('0', 8), ('1', 10), ('2', 7), ('3', 8), ('4', 11), ('6', 14)]",52,58,"[4, 3, 5, 6, 1, 2, 7, 0, 3]",False,"['real_weights_sum:52 != placed_weights_sum:58; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.150000,2,0.138900,0.027800,1,201240.000000,20.000000,160.700000,217004.770000,3343.230000,15764.770000,20.540000,2168.000000,2168.000000,0.000000,72,375,4328.012466,11.476000,scaled
22,bpp_9_10,123,10,"[9, 8, 5, 9, 8, 5, 7, 8, 5]",9,5,9,7,8.000000,"[2, 7, 6, 1, 5, 8, 0, 3, 8]",1274.279000,"{2: 9, 7: 8, 6: 5, 1: 9, 5: 8, 8: 10, 0: 7, 3: 8}",7.230000,0.001000,"['1', '6', '7', '8', '0']","['1', '3', '6', '7', '8', '0']",150000.000000,"[('0', 13), ('1', 8), ('3', 9), ('6', 8), ('7', 5), ('8', 14)]",64,57,"[2, 4, 7, 3, 1, 5, 0, 8]",False,"['yi:5 != xij:6; ', 'real_weights_sum:64 != placed_weights_sum:57; ', 'Some bins are overfilled; ']",0.150000,2,0.100000,0.020000,1,150000.000000,20.000000,109.460000,165765.170000,3201.830000,15765.170000,20.540000,3909.000000,3909.000000,0.000000,90,611,2890.825272,12.560000,scaled
23,bpp_10_10,123,10,"[5, 4, 4, 6, 4, 7, 6, 5, 6, 4]",10,4,7,6,6.000000,"[0, 4, 2, 4, 6, 9, 6, 0, 2, 7]",4273.780000,"{0: 10, 4: 10, 2: 10, 6: 10, 9: 7, 7: 4}",10.687200,0.001000,"['1', '5', '3', '9', '6', '2', '4', '8', '0']","['1', '5', '3', '9', '6', '4', '7', '8', '0']",193900.000000,"[('0', 11), ('1', 9), ('3', 6), ('4', 11), ('5', 6), ('6', 6), ('7', 4), ('8', 11), ('9', 6)]",51,70,"[3, 7, 0, 4, 3, 2, 5, 6, 6, 1, 5, 9, 8]",False,"['real_weights_sum:51 != placed_weights_sum:70; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.150000,2,0.138900,0.027800,1,193900.000000,20.000000,153.360000,209663.170000,4565.830000,15763.170000,20.540000,5419.000000,5419.000000,0.000000,110,824,4119.873047,12.725450,scaled
24,bpp_3_10,90,10,"[7, 6, 4]",3,4,7,2,2.000000,"[1, 0, 0]",583.082000,"{1: 7, 0: 10}",0.133500,0.071429,"['1', '2']","['1', '2']",126420.000000,"[('1', 10), ('2', 7)]",17,17,"[1, 2, 0]",True,[],0.150000,2,0.138900,0.027800,1,126420.000000,20.000000,85.880000,142184.770000,1211.230000,15764.770000,20.540000,315.000000,315.000000,0.000000,12,16,406.265259,2.417250,scaled
25,bpp_4_10,90,10,"[8, 5, 7, 5]",4,5,8,3,3.000000,"[2, 0, 1, 0]",495.611000,"{2: 8, 0: 10, 1: 7}",0.210000,0.021127,"['1', '0', '3']","['1', '0', '3']",108240.000000,"[('0', 8), ('1', 10), ('3', 7)]",25,25,"[0, 1, 3, 2]",True,[],0.150000,2,0.100000,0.020000,1,108240.000000,20.000000,67.700000,124005.570000,1769.430000,15765.570000,20.540000,476.000000,476.000000,0.000000,20,32,3171.205521,3.850000,scaled
26,bpp_5_10,90,10,"[6, 7, 8, 7, 4]",5,4,8,4,4.000000,"[0, 3, 4, 2, 0]",590.854000,"{0: 10, 3: 7, 4: 8, 2: 7}",0.100400,0.002195,"['2', '0', '3', '4']","['2', '0', '3', '4']",104100.000000,"[('0', 10), ('2', 7), ('3', 8), ('4', 7)]",32,32,"[0, 4, 3, 2, 1]",True,[],0.150000,2,0.138900,0.027800,1,104100.000000,20.000000,63.560000,119864.370000,1550.630000,15764.370000,20.540000,834.000000,834.000000,0.000000,30,70,609.397888,6.252000,scaled
27,bpp_6_10,90,10,"[6, 8, 8, 9, 9, 6]",6,6,9,5,6.000000,"[5, 2, 0, 4, 1, 3]",531.014000,"{5: 6, 2: 8, 0: 8, 4: 9, 1: 9, 3: 6}",0.477200,0.002000,"['1', '5', '3', '2', '4', '0']","['1', '5', '3', '2', '4', '0']",174780.000000,"[('0', 9), ('1', 8), ('2', 6), ('3', 6), ('4', 9), ('5', 8)]",46,46,"[4, 1, 5, 0, 3, 2]",True,[],0.150000,2,0.075800,0.015200,1,174780.000000,20.000000,134.240000,190547.170000,2505.830000,15767.170000,20.540000,1101.000000,1101.000000,0.000000,42,121,1729.965210,7.053500,scaled
28,bpp_7_10,90,10,"[5, 4, 4, 4, 8, 9, 6]",7,4,9,4,5.000000,"[0, 2, 2, 4, 3, 5, 4]",1007.966000,"{0: 5, 2: 8, 4: 10, 3: 8, 5: 9}",0.639800,0.001000,"['1', '5', '3', '6', '4']","['1', '5', '3', '6', '4']",186960.000000,"[('1', 8), ('3', 11), ('4', 9), ('5', 4), ('6', 8)]",40,40,"[4, 0, 6, 5, 1, 2, 3]",False,['Some bins are overfilled; '],0.150000,2,0.138900,0.027800,1,186960.000000,20.000000,146.420000,202723.570000,2603.430000,15763.570000,20.540000,1015.000000,1015.000000,0.000000,56,217,2618.551254,9.628050,scaled
29,bpp_8_10,90,10,"[7, 9, 7, 8, 8, 5, 5, 8]",8,5,9,6,7.000000,"[5, 3, 1, 6, 4, 0, 0, 7]",1929.335000,"{5: 7, 3: 9, 1: 7, 6: 8, 4: 8, 0: 10, 7: 8}",5.400000,0.001000,"['1', '5', '3', '6', '2', '4', '7', '0']","['1', '5', '3', '6', '2', '4', '7', '0']",182720.000000,"[('0', 7), ('1', 5), ('2', 8), ('3', 9), ('4', 12), ('5', 13), ('6', 7), ('7', 8)]",57,69,"[2, 6, 4, 1, 0, 5, 5, 7, 2, 3]",False,"['real_weights_sum:57 != placed_weights_sum:69; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.150000,2,0.100000,0.020000,1,182720.000000,20.000000,142.180000,198483.170000,2159.830000,15763.170000,20.540000,3562.000000,3562.000000,0.000000,72,360,2273.321152,10.930000,scaled
30,bpp_9_10,90,10,"[8, 5, 4, 9, 9, 5, 4, 4, 5]",9,4,9,6,6.000000,"[5, 2, 7, 8, 4, 3, 7, 2, 3]",1458.763000,"{5: 8, 2: 9, 7: 8, 8: 9, 4: 9, 3: 10}",10.403400,0.001000,"['5', '3', '2', '4', '7', '8']","['1', '3', '2', '4', '7', '8']",172880.000000,"[('1', 4), ('2', 13), ('3', 9), ('4', 9), ('7', 14), ('8', 13)]",53,62,"[2, 2, 7, 8, 5, 6, 3, 1, 4, 0, 5]",False,"['real_weights_sum:53 != placed_weights_sum:62; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.150000,2,0.138900,0.027800,1,172880.000000,20.000000,132.340000,188644.770000,2980.230000,15764.770000,20.540000,8622.000000,8622.000000,0.000000,90,556,2977.848053,13.254350,scaled
31,bpp_10_10,90,10,"[8, 6, 8, 7, 7, 9, 8, 6, 8, 9]",10,6,9,8,10.000000,"[9, 2, 1, 7, 0, 5, 6, 3, 4, 8]",1607.318000,"{9: 8, 2: 6, 1: 8, 7: 7, 0: 7, 5: 9, 6: 8, 3: 6, 4: 8, 8: 9}",12.486000,0.001000,"['5', '3', '9', '6', '2', '4', '7', '8', '0']","['5', '3', '9', '6', '2', '4', '7', '8', '0']",220720.000000,"[('0', 17), ('2', 9), ('3', 7), ('4', 8), ('5', 6), ('6', 6), ('7', 7), ('8', 23), ('9', 15)]",76,98,"[2, 5, 9, 3, 8, 1, 7, 3, 4, 6, 8, 0, 4]",False,"['real_weights_sum:76 != placed_weights_sum:98; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.150000,2,0.075800,0.015200,1,220720.000000,20.000000,180.180000,236484.770000,3025.230000,15764.770000,20.540000,5315.000000,5315.000000,0.000000,110,821,7089.138031,13.105500,scaled
32,bpp_3_10,510,10,"[5, 7, 6]",3,5,7,2,3.000000,"[2, 0, 1]",623.569000,"{2: 5, 0: 7, 1: 6}",0.250000,0.111111,"['1', '2', '0']","['1', '2', '0']",113940.000000,"[('0', 5), ('1', 6), ('2', 7)]",18,18,"[0, 2, 1]",True,[],0.150000,2,0.100000,0.020000,1,113940.000000,20.000000,73.400000,129704.770000,698.230000,15764.770000,20.540000,347.000000,347.000000,0.000000,12,16,372.648239,2.160000,scaled
33,bpp_4_10,510,10,"[6, 8, 5, 4]",4,4,8,3,3.000000,"[0, 1, 2, 0]",877.678000,"{0: 10, 1: 8, 2: 5}",0.061500,0.003322,"['1', '0', '3']","['1', '0', '3']",123800.000000,"[('0', 9), ('1', 6), ('3', 8)]",23,23,"[2, 3, 0, 1]",True,[],0.150000,2,0.138900,0.027800,1,123800.000000,20.000000,83.260000,139564.770000,1505.230000,15764.770000,20.540000,574.000000,574.000000,0.000000,20,32,679.731369,4.251200,scaled
34,bpp_5_10,510,10,"[6, 9, 4, 8, 4]",5,4,9,4,4.000000,"[0, 3, 4, 2, 0]",891.785000,"{0: 10, 3: 9, 4: 4, 2: 8}",0.044900,0.001049,"['1', '2', '3', '4']","['1', '2', '3', '4']",129740.000000,"[('1', 6), ('2', 9), ('3', 8), ('4', 8)]",31,31,"[0, 1, 3, 2, 4]",True,[],0.150000,2,0.138900,0.027800,1,129740.000000,20.000000,89.200000,145503.570000,2134.430000,15763.570000,20.540000,1823.000000,1823.000000,0.000000,30,75,1182.079315,6.502150,scaled
35,bpp_6_10,510,10,"[4, 5, 8, 9, 8, 6]",6,4,9,4,5.000000,"[5, 2, 0, 4, 1, 5]",829.428000,"{5: 10, 2: 5, 0: 8, 4: 9, 1: 8}",0.083800,0.001000,"['5', '3', '2', '4', '0']","['5', '3', '2', '4', '0']",173460.000000,"[('0', 9), ('2', 9), ('3', 8), ('4', 6), ('5', 8)]",40,40,"[0, 1, 3, 4, 5, 2]",True,[],0.150000,2,0.138900,0.027800,1,173460.000000,20.000000,132.920000,189223.570000,1202.430000,15763.570000,20.540000,760.000000,760.000000,0.000000,42,126,1042.366028,8.628050,scaled
36,bpp_7_10,510,10,"[8, 6, 8, 4, 9, 9, 8]",7,4,9,6,6.000000,"[5, 0, 6, 0, 1, 3, 4]",922.790000,"{5: 8, 0: 10, 6: 8, 1: 9, 3: 9, 4: 8}",2.161400,0.001000,"['1', '5', '3', '6', '2', '4', '0']","['1', '5', '3', '6', '2', '4', '0']",122200.000000,"[('0', 8), ('1', 9), ('2', 10), ('3', 8), ('4', 8), ('5', 8), ('6', 9)]",52,60,"[2, 5, 1, 3, 2, 0, 6, 4]",False,"['real_weights_sum:52 != placed_weights_sum:60; ', 'Some items are used multiple times.']",0.150000,2,0.138900,0.027800,1,122200.000000,20.000000,81.660000,137964.770000,2741.230000,15764.770000,20.540000,1355.000000,1355.000000,0.000000,56,232,1537.322998,11.129250,scaled
